no_mec,month,flag_overdue,IDCARD,fpd
10023081684,2018-09,3,5,0.6
10023083078,2018-07,11,14,0.7857142857142857
10023083078,2018-08,40,45,0.8888888888888888
10023083078,2018-09,46,48,0.9583333333333334
10023094930,2018-08,1,1,1.0
10023094930,2018-09,4,4,1.0
10023098243,2018-07,2,2,1.0
10023098636,2018-08,4,4,1.0
10023098636,2018-09,215,216,0.9953703703703703
10023115681,2018-09,3117,3155,0.9879556259904912
10023124606,2018-07,4,4,1.0
10023124606,2018-08,136,144,0.9444444444444444
10023124606,2018-09,111,123,0.9024390243902439
10023126434,2018-08,1034,1123,0.9207479964381122
10023126434,2018-09,1,1,1.0
10023127355,2018-07,5,6,0.8333333333333334
10023127355,2018-08,103,108,0.9537037037037037
10023127355,2018-09,3,3,1.0
10023127855,2018-09,1,1,1.0
10023130532,2018-08,1,1,1.0
10023130532,2018-09,1,1,1.0
10023139424,2018-08,1,4,0.25
10023139424,2018-09,3,4,0.75
10023157036,2018-08,1,1,1.0
10023157036,2018-09,2,2,1.0
10023161904,2018-07,1,2,0.5
10023161904,2018-08,32,35,0.9142857142857143
10023161904,2018-09,24,24,1.0
10023162577,2018-09,62,63,0.9841269841269841
10023162693,2018-08,2,2,1.0
10023162693,2018-09,79,79,1.0
10023162749,2018-08,2,2,1.0
10023162749,2018-09,77,82,0.9390243902439024
10023162914,2018-09,14,14,1.0
10023163899,2018-08,1,1,1.0
10023163899,2018-09,54,55,0.9818181818181818
10023198299,2018-09,286,294,0.9727891156462585
10023199687,2018-07,2,2,1.0
10023199687,2018-08,3,4,0.75
10023221434,2018-07,1,2,0.5
10023221434,2018-09,0,2,0.0
10023226866,2018-07,325,364,0.8928571428571429
10023226866,2018-08,1760,1946,0.9044193216855088
10023226866,2018-09,1089,2336,0.4661815068493151
10023234883,2018-07,13,20,0.65
10023234883,2018-08,22,62,0.3548387096774194
10023235693,2018-08,6204,6804,0.9118165784832452
10023235693,2018-09,13582,18149,0.7483607912281668
10023236217,2018-07,78,92,0.8478260869565217
10023236217,2018-08,125,131,0.9541984732824428
10023236217,2018-09,48,50,0.96
10023237184,2018-07,3,3,1.0
10023237184,2018-08,7,8,0.875
10023237184,2018-09,28,42,0.6666666666666666
10023247026,2018-08,29,30,0.9666666666666667
10023247026,2018-09,9562,14320,0.6677374301675978
10023249503,2018-08,625,817,0.7649938800489596
10023249503,2018-09,543,733,0.7407912687585266
10023253123,2018-08,1,1,1.0
10023253123,2018-09,325,332,0.9789156626506024
10023257120,2018-07,10,16,0.625
10023257120,2018-08,3,6,0.5
10023257120,2018-09,6,6,1.0
10023261892,2018-09,1,1,1.0
10023263926,2018-07,46,49,0.9387755102040817
10023263926,2018-08,401,411,0.975669099756691
10023263926,2018-09,306,317,0.9652996845425867
10023264946,2018-09,1,1,1.0
10023267190,2018-07,3813,4477,0.8516863971409426
10023267190,2018-08,19967,22533,0.8861225757777482
10023267190,2018-09,4660,5952,0.7829301075268817
10023267469,2018-07,7,17,0.4117647058823529
10023267469,2018-08,7322,7972,0.9184646261916708
10023267469,2018-09,10875,11760,0.9247448979591837
10023268111,2018-07,1630,1974,0.8257345491388045
10023268111,2018-08,3447,3922,0.8788883222845487
10023268111,2018-09,5018,5288,0.9489409984871406
10023287016,2018-08,2,2,1.0
10023287016,2018-09,16,18,0.8888888888888888
10023296806,2018-08,3221,3418,0.9423639555295494
10023296806,2018-09,1835,2091,0.8775705404112865
10023297408,2018-07,10162,10831,0.9382328501523405
10023297408,2018-08,16217,17251,0.940061445713292
10023297408,2018-09,21550,22607,0.9532445702658469
10023297718,2018-07,1941,2136,0.9087078651685393
10023297718,2018-08,842,1386,0.6075036075036075
10023297718,2018-09,1049,1889,0.5553202752779248
10023298699,2018-07,2491,2690,0.9260223048327137
10023298699,2018-08,2196,2479,0.8858410649455426
10023298699,2018-09,979,2042,0.4794319294809011
10023299914,2018-08,1,1,1.0
10023300185,2018-07,1577,1762,0.895005675368899
10023300185,2018-08,1863,2059,0.9048081593006314
10023300185,2018-09,1373,2707,0.5072035463612855
10023301299,2018-07,1216,1344,0.9047619047619048
10023301299,2018-08,1398,1748,0.799771167048055
10023301299,2018-09,1289,2499,0.5158063225290116
10023301754,2018-07,161,171,0.9415204678362573
10023301754,2018-08,237,276,0.8586956521739131
10023301754,2018-09,27,85,0.3176470588235294
10023305165,2018-08,2,2,1.0
10023319893,2018-07,4,10,0.4
10023319893,2018-08,50,65,0.7692307692307693
10023319893,2018-09,108,151,0.7152317880794702
10023321627,2018-07,865,1130,0.7654867256637168
10023321627,2018-08,2748,3354,0.8193202146690519
10023321627,2018-09,2173,2528,0.8595727848101266
10023333070,2018-07,562,635,0.8850393700787401
10023333070,2018-08,1191,1325,0.8988679245283019
10023333070,2018-09,3366,4004,0.8406593406593407
10023333230,2018-07,10341,11341,0.9118243541133939
10023333230,2018-08,2012,2215,0.908352144469526
10023333230,2018-09,4794,5193,0.9231658001155402
10023334265,2018-07,2,2,1.0
10023335664,2018-07,1,1,1.0
10023336661,2018-09,54,64,0.84375
10023337565,2018-08,6,6,1.0
10023338543,2018-07,1915,2251,0.850733007552199
10023338543,2018-08,6276,7188,0.8731218697829716
10023338543,2018-09,4616,5134,0.8991040124659135
10023351414,2018-07,35,47,0.7446808510638298
10023351414,2018-08,3121,3742,0.8340459647247461
10023351414,2018-09,10737,12512,0.858136189258312
10023353385,2018-07,2,3,0.6666666666666666
10023353385,2018-08,117,132,0.8863636363636364
10023353385,2018-09,3172,3304,0.9600484261501211
10023355167,2018-07,1,1,1.0
10023355295,2018-07,3,3,1.0
10023357233,2018-07,239,265,0.9018867924528302
10023357233,2018-08,1620,1751,0.9251856082238721
10023357233,2018-09,805,858,0.9382284382284383
10023360784,2018-07,3,3,1.0
10023360784,2018-08,4,5,0.8
10023360784,2018-09,2291,3248,0.7053571428571429
10023361546,2018-07,2,2,1.0
10023362565,2018-07,5,5,1.0
10023362565,2018-08,1,1,1.0
10023362981,2018-07,17,22,0.7727272727272727
10023362981,2018-08,723,1181,0.6121930567315834
10023362981,2018-09,343,1174,0.2921635434412266
10023379923,2018-08,8,19,0.42105263157894735
10023379923,2018-09,14,21,0.6666666666666666
10023426238,2018-07,5,7,0.7142857142857143
10023426238,2018-08,19,21,0.9047619047619048
10023426238,2018-09,5,5,1.0
10023427729,2018-08,1,1,1.0
10023427729,2018-09,2200,5561,0.39561229994605285
10023430699,2018-08,0,1,0.0
10023430699,2018-09,33,52,0.6346153846153846
10023430903,2018-08,0,1,0.0
10023431013,2018-08,0,1,0.0
10023433490,2018-07,49,57,0.8596491228070176
10023433490,2018-08,14,16,0.875
10023454848,2018-07,1,1,1.0
10023454848,2018-08,0,12,0.0
10023454848,2018-09,0,3,0.0
10023460772,2018-07,5,8,0.625
10023460772,2018-08,68,99,0.6868686868686869
10023469651,2018-07,3701,3936,0.9402947154471545
10023469651,2018-08,5158,5700,0.9049122807017543
10023469651,2018-09,1073,1127,0.9520851818988465
10023469980,2018-07,599,627,0.9553429027113237
10023469980,2018-08,5332,5693,0.9365887932548744
10023469980,2018-09,1205,1247,0.9663191659983962
10023471229,2018-07,3109,3272,0.9501833740831296
10023471229,2018-08,3527,3773,0.9347998939835674
10023471229,2018-09,936,989,0.9464105156723963
10023471494,2018-08,25079,25670,0.9769770159719517
10023471494,2018-09,6970,14380,0.4847009735744089
10023472465,2018-09,87,92,0.9456521739130435
10023474249,2018-09,1,1,1.0
10023478516,2018-07,2,2,1.0
10023478516,2018-08,1,6,0.16666666666666666
10023478516,2018-09,186,194,0.9587628865979382
10023480192,2018-07,3,5,0.6
10023480192,2018-08,243,254,0.9566929133858267
10023480192,2018-09,25,25,1.0
10023486050,2018-07,2,2,1.0
10023486050,2018-08,757,773,0.9793014230271668
10023486050,2018-09,3302,3395,0.9726067746686303
10023488306,2018-07,3,4,0.75
10023488306,2018-08,63,69,0.9130434782608695
10023488306,2018-09,2,2,1.0
10023490551,2018-08,14765,15511,0.9519050996067308
10023490551,2018-09,139173,145882,0.9540107758325221
10023504985,2018-08,1,1,1.0
10023506111,2018-08,4,5,0.8
10023506111,2018-09,18,21,0.8571428571428571
10023506843,2018-08,69,78,0.8846153846153846
10023506843,2018-09,65,69,0.9420289855072463
10023506986,2018-07,0,3,0.0
10023506986,2018-08,20,33,0.6060606060606061
10023506986,2018-09,4,4,1.0
10023535146,2018-08,10,15,0.6666666666666666
10023535146,2018-09,65,94,0.6914893617021277
10023536617,2018-07,1,4,0.25
10023536617,2018-08,2675,3202,0.8354153653966271
10023536617,2018-09,758,865,0.8763005780346821
10023536863,2018-07,1,1,1.0
10023537376,2018-08,1652,1757,0.9402390438247012
10023537376,2018-09,10462,13063,0.8008880042869172
10023543766,2018-07,2,2,1.0
10023543766,2018-08,105,118,0.8898305084745762
10023543766,2018-09,186,226,0.8230088495575221
10023576041,2018-08,141,203,0.6945812807881774
10023576041,2018-09,277,508,0.5452755905511811
10023582987,2018-08,51,126,0.40476190476190477
10023582987,2018-09,187,323,0.5789473684210527
10023585820,2018-08,11,210,0.05238095238095238
10023585820,2018-09,60,394,0.15228426395939088
10023588060,2018-07,2,4,0.5
10023588060,2018-08,869,1019,0.8527968596663396
10023588060,2018-09,615,840,0.7321428571428571
10023588574,2018-08,1,4,0.25
10023589281,2018-07,0,1,0.0
10023589281,2018-08,3249,3451,0.9414662416690814
10023589281,2018-09,6628,7069,0.9376149384637148
10023591022,2018-07,0,1,0.0
10023591022,2018-08,9,24,0.375
10023591022,2018-09,2116,3256,0.6498771498771498
10023602857,2018-08,4453,4522,0.9847412649270234
10023602857,2018-09,2089,2115,0.9877068557919622
10023605468,2018-08,2,2,1.0
10023628661,2018-07,1,1,1.0
10023628661,2018-08,5,6,0.8333333333333334
10023628661,2018-09,1,3,0.3333333333333333
10023629328,2018-08,728,871,0.835820895522388
10023629328,2018-09,1832,2318,0.7903364969801553
10023632561,2018-08,17,27,0.6296296296296297
10023632561,2018-09,126,174,0.7241379310344828
10023634460,2018-07,1,1,1.0
10023634460,2018-08,5111,10446,0.48927819260961136
10023634460,2018-09,13745,15931,0.8627832527776034
10023634999,2018-08,93,108,0.8611111111111112
10023634999,2018-09,7662,8088,0.9473293768545994
10023636482,2018-07,1,1,1.0
10023636482,2018-08,0,1,0.0
10023644829,2018-08,2,3,0.6666666666666666
10023644829,2018-09,1,5,0.2
10023645222,2018-09,1,1,1.0
10023646983,2018-09,1,2,0.5
10023653611,2018-08,49,50,0.98
10023653611,2018-09,69,69,1.0
10023662983,2018-09,2251,2430,0.9263374485596708
10023663491,2018-08,7,223,0.03139013452914798
10023663491,2018-09,3287,5853,0.5615923458055698
10023664216,2018-09,0,1,0.0
10023664496,2018-08,1,1,1.0
10023665891,2018-07,6,6,1.0
10023665891,2018-08,17142,17557,0.9763627043344535
10023671313,2018-08,1139,16705,0.06818317868901526
10023671313,2018-09,4067,23025,0.1766340933767644
10023672015,2018-09,2,2,1.0
10023674406,2018-08,1,3,0.3333333333333333
10023674406,2018-09,1,1,1.0
10023687008,2018-09,124,125,0.992
10023711711,2018-08,41510,42763,0.9706989687346538
10023711711,2018-09,2121,2191,0.9680511182108626
10023713168,2018-08,1,2,0.5
10023714202,2018-08,65461,69592,0.9406397287044488
10023714202,2018-09,30045,31627,0.9499794479400512
10023714984,2018-08,1,2,0.5
10023714984,2018-09,1121,1129,0.9929140832595217
10023716948,2018-08,546,620,0.8806451612903226
10023716948,2018-09,520,579,0.8981001727115717
10023721726,2018-08,1,1,1.0
10023724002,2018-07,1,1,1.0
10023724002,2018-08,2019,2090,0.9660287081339712
10023724002,2018-09,16217,17121,0.9471993458326032
10023727659,2018-08,95,108,0.8796296296296297
10023727659,2018-09,141,163,0.8650306748466258
10023728873,2018-08,705,712,0.9901685393258427
10023728873,2018-09,566,573,0.987783595113438
10023736809,2018-08,2,3,0.6666666666666666
10023736809,2018-09,10,12,0.8333333333333334
10023754525,2018-07,2,2,1.0
10023754525,2018-08,1411,1460,0.9664383561643836
10023754525,2018-09,3042,3188,0.9542032622333751
10023754922,2018-08,1556,3530,0.44079320113314446
10023754922,2018-09,1135,2553,0.4445750097924011
10023758798,2018-08,3,3,1.0
10023758798,2018-09,265,430,0.6162790697674418
10023766842,2018-09,419,539,0.7773654916512059
10023776742,2018-09,4,4,1.0
10023777006,2018-08,268,285,0.9403508771929825
10023777006,2018-09,6579,6850,0.9604379562043796
10023783600,2018-09,124,129,0.9612403100775194
10023784631,2018-08,3,5,0.6
10023784631,2018-09,79,93,0.8494623655913979
10023791431,2018-08,457,471,0.970276008492569
10023791431,2018-09,469,517,0.90715667311412
10023794822,2018-08,1310,1374,0.9534206695778749
10023794822,2018-09,4563,4795,0.9516162669447341
10023797211,2018-08,196,210,0.9333333333333333
10023797211,2018-09,630,664,0.9487951807228916
10023837326,2018-08,2,2,1.0
10023837326,2018-09,69,72,0.9583333333333334
10023838923,2018-08,6384,6465,0.9874709976798144
10023838923,2018-09,7964,8171,0.9746665034879451
10023840831,2018-08,179,185,0.9675675675675676
10023840831,2018-09,192,195,0.9846153846153847
10023841942,2018-08,2,5,0.4
10023841942,2018-09,84,97,0.865979381443299
10023843102,2018-08,414,420,0.9857142857142858
10023843102,2018-09,2519,2575,0.978252427184466
10023848428,2018-08,177,182,0.9725274725274725
10023848428,2018-09,225,229,0.982532751091703
10023850333,2018-08,276,282,0.9787234042553191
10023850333,2018-09,1240,1253,0.9896249002394254
10023850661,2018-08,1516,1604,0.9451371571072319
10023850661,2018-09,2607,2737,0.9525027402265254
10023866673,2018-08,2624,2672,0.9820359281437125
10023866673,2018-09,3237,3287,0.9847885609978704
10023868675,2018-08,2,3,0.6666666666666666
10023869954,2018-08,2,2,1.0
10023869954,2018-09,53,69,0.7681159420289855
10023870299,2018-08,4279,5517,0.7756026826173645
10023870299,2018-09,1723,1921,0.8969286829776159
10023874961,2018-09,2,2,1.0
10023874996,2018-08,2,2,1.0
10023874996,2018-09,18,21,0.8571428571428571
10023878071,2018-08,9425,9724,0.9692513368983957
10023878071,2018-09,291,313,0.9297124600638977
10023881264,2018-08,45,51,0.8823529411764706
10023881264,2018-09,2595,2740,0.9470802919708029
10023885904,2018-08,25,47,0.5319148936170213
10023885904,2018-09,319,504,0.6329365079365079
10023890820,2018-08,540,543,0.994475138121547
10023890820,2018-09,393,402,0.9776119402985075
10023923135,2018-08,812,876,0.9269406392694064
10023923135,2018-09,965,2017,0.4784333168071393
10023933195,2018-08,14,15,0.9333333333333333
10023933195,2018-09,271,285,0.9508771929824561
10023938668,2018-09,155,165,0.9393939393939394
10023940273,2018-08,2,2,1.0
10023940273,2018-09,45,67,0.6716417910447762
10023941053,2018-08,4,4,1.0
10023941538,2018-08,240,245,0.9795918367346939
10023941538,2018-09,406,411,0.9878345498783455
10023942605,2018-08,4755,5803,0.8194037566775806
10023942605,2018-09,4385,5376,0.8156622023809523
10023946406,2018-08,1,1,1.0
10023946510,2018-08,161,166,0.9698795180722891
10023946510,2018-09,494,501,0.9860279441117764
10023948063,2018-08,7,8,0.875
10023948063,2018-09,5,5,1.0
10023948891,2018-09,2,2,1.0
10023955579,2018-08,351,361,0.9722991689750693
10023955579,2018-09,2528,2573,0.982510687912942
10023960175,2018-08,9673,10003,0.9670098970308907
10023960175,2018-09,11736,18553,0.6325661618067159
10023960224,2018-08,2,2,1.0
10023960224,2018-09,32,131,0.24427480916030533
10023960334,2018-08,1,1,1.0
10023960334,2018-09,44,46,0.9565217391304348
10023995077,2018-08,14,17,0.8235294117647058
10023995077,2018-09,169,177,0.9548022598870056
10024002071,2018-08,477,6685,0.07135377711293941
10024002071,2018-09,3656,23263,0.15715943773374028
10024024354,2018-08,2839,4229,0.6713170962402459
10024024354,2018-09,4021,6052,0.6644084600132187
10024025739,2018-09,1,1,1.0
10024029703,2018-09,94,94,1.0
10024030489,2018-08,346,377,0.9177718832891246
10024030489,2018-09,463,503,0.9204771371769384
10024030503,2018-08,2735,4247,0.6439839886979044
10024030503,2018-09,44247,54892,0.8060737448079865
10024035908,2018-08,1099,4596,0.23912097476066144
10024035908,2018-09,1492,18940,0.07877507919746568
10024038940,2018-08,0,2,0.0
10024038940,2018-09,67,88,0.7613636363636364
10024040203,2018-08,4,4,1.0
10024040203,2018-09,145,156,0.9294871794871795
10024040724,2018-08,2,2,1.0
10024040724,2018-09,14,19,0.7368421052631579
10024041026,2018-09,1,1,1.0
10024041514,2018-08,2,2,1.0
10024041514,2018-09,12190,13648,0.8931711606096131
10024041518,2018-08,7,9,0.7777777777777778
10024041518,2018-09,117,125,0.936
10024041587,2018-09,2,2,1.0
10024042233,2018-08,1,1,1.0
10024042233,2018-09,2,2,1.0
10024043198,2018-08,199705,216485,0.9224888560408342
10024043198,2018-09,129087,143307,0.900772467499843
10024045124,2018-08,21,220,0.09545454545454546
10024045124,2018-09,238,372,0.6397849462365591
10024070832,2018-08,2,2,1.0
10024070832,2018-09,598,1095,0.5461187214611872
10024075596,2018-08,6,6,1.0
10024075596,2018-09,1222,1240,0.9854838709677419
10024077313,2018-08,3,3,1.0
10024077313,2018-09,519,577,0.8994800693240901
10024099102,2018-09,1,1,1.0
10024104055,2018-09,9,9,1.0
10024115796,2018-09,1,1,1.0
10024154894,2018-09,231,256,0.90234375
10024156227,2018-08,592,660,0.896969696969697
10024156227,2018-09,1220,1283,0.950896336710834
10024156540,2018-08,1,1,1.0
10024157765,2018-08,96,96,1.0
10024157765,2018-09,298,305,0.9770491803278688
10024159694,2018-08,149,184,0.8097826086956522
10024159694,2018-09,3,3,1.0
10024163903,2018-08,2415,2617,0.92281238058846
10024163903,2018-09,2416,2700,0.8948148148148148
10024164555,2018-08,5,5,1.0
10024164555,2018-09,235,271,0.8671586715867159
10024164958,2018-09,6,6,1.0
10024176588,2018-09,2,2,1.0
10024185814,2018-09,11,15,0.7333333333333333
10024186679,2018-08,134,156,0.8589743589743589
10024186679,2018-09,986,1156,0.8529411764705882
10024189574,2018-08,2,3,0.6666666666666666
10024189574,2018-09,113,117,0.9658119658119658
10024192836,2018-08,28,659,0.042488619119878605
10024192836,2018-09,1870,24264,0.07706890867128256
10024194318,2018-08,121,2336,0.05179794520547945
10024194318,2018-09,1613,21412,0.07533158976274985
10024241530,2018-08,36,39,0.9230769230769231
10024241530,2018-09,444,668,0.6646706586826348
10024243437,2018-08,2,3,0.6666666666666666
10024243437,2018-09,108,118,0.9152542372881356
10024245818,2018-08,3,3,1.0
10024245818,2018-09,25,32,0.78125
10024248486,2018-08,3,3,1.0
10024266230,2018-08,13,23,0.5652173913043478
10024266230,2018-09,298,330,0.9030303030303031
10024274465,2018-09,1,2,0.5
10024277512,2018-09,25,43,0.5813953488372093
10024279379,2018-08,1,1,1.0
10024294826,2018-08,1,1,1.0
10024295615,2018-08,2,5,0.4
10024295615,2018-09,148,173,0.8554913294797688
10024295979,2018-08,4,4,1.0
10024295979,2018-09,4764,4940,0.9643724696356275
10024301548,2018-08,2,2,1.0
10024301548,2018-09,26,40,0.65
10024303761,2018-09,1589,1801,0.8822876179900055
10024308362,2018-08,5,7,0.7142857142857143
10024308362,2018-09,10,11,0.9090909090909091
10024318429,2018-08,526,570,0.9228070175438596
10024318429,2018-09,1234,1310,0.9419847328244275
10024319053,2018-09,5,7,0.7142857142857143
10024319845,2018-08,11326,11754,0.9635868640462821
10024319845,2018-09,1044,1088,0.9595588235294118
10024323741,2018-08,1,1,1.0
10024323741,2018-09,468,507,0.9230769230769231
10024326261,2018-08,4,6,0.6666666666666666
10024326261,2018-09,0,1,0.0
10024327860,2018-08,2,2,1.0
10024331130,2018-08,2,2,1.0
10024331130,2018-09,513,522,0.9827586206896551
10024369384,2018-08,145,151,0.9602649006622517
10024369384,2018-09,6833,7107,0.9614464612354017
10024369482,2018-08,1,1,1.0
10024369482,2018-09,152,1181,0.12870448772226925
10024369974,2018-09,11,11,1.0
10024371354,2018-09,7,8,0.875
10024373333,2018-08,14523,15059,0.9644066671093698
10024373333,2018-09,32547,33411,0.9741402532100206
10024373382,2018-08,5,5,1.0
10024373382,2018-09,127,144,0.8819444444444444
10024378857,2018-08,177,195,0.9076923076923077
10024378857,2018-09,8807,10723,0.821318660822531
10024379673,2018-08,2,25,0.08
10024379673,2018-09,2944,18296,0.1609094884127678
10024380046,2018-08,2,2,1.0
10024380125,2018-09,848,1299,0.6528098537336413
10024384649,2018-09,1,3,0.3333333333333333
10024388907,2018-08,25,27,0.9259259259259259
10024388907,2018-09,236,244,0.9672131147540983
10024390012,2018-09,4,10,0.4
10024393357,2018-09,1,1,1.0
10024394601,2018-08,1562,1673,0.9336521219366407
10024394601,2018-09,20509,26896,0.7625297441998811
10024394724,2018-08,0,3,0.0
10024394724,2018-09,669,763,0.8768020969855832
10024396095,2018-09,480,709,0.6770098730606487
10024396132,2018-08,5,5,1.0
10024396132,2018-09,377,405,0.9308641975308642
10024402222,2018-08,3,3,1.0
10024402222,2018-09,3,5,0.6
10024403042,2018-08,51,52,0.9807692307692307
10024403042,2018-09,955,979,0.975485188968335
10024404246,2018-08,356,378,0.9417989417989417
10024404246,2018-09,841,889,0.9460067491563554
10024410181,2018-09,97,97,1.0
10024410602,2018-09,44,44,1.0
10024410984,2018-08,2,3,0.6666666666666666
10024410984,2018-09,315,326,0.9662576687116564
10024411709,2018-09,9,10,0.9
10024412372,2018-09,18349,30349,0.6045998220699199
10024412536,2018-09,179,730,0.2452054794520548
10024412859,2018-08,8,9,0.8888888888888888
10024412859,2018-09,1772,2453,0.7223807582551978
10024419511,2018-08,896,906,0.9889624724061811
10024419511,2018-09,10844,11042,0.9820684658576345
10024422108,2018-08,1,1,1.0
10024422108,2018-09,1754,12669,0.13844818059831085
10024424716,2018-08,53,59,0.8983050847457628
10024424716,2018-09,1764,1839,0.9592169657422512
10024424791,2018-08,3,3,1.0
10024425210,2018-08,11177,11931,0.9368032855586288
10024425210,2018-09,2,4,0.5
10024425252,2018-09,6331,11571,0.5471437213723965
10024427819,2018-08,3,3,1.0
10024427819,2018-09,203,603,0.33665008291873966
10024427843,2018-08,15,32,0.46875
10024427843,2018-09,1320,2313,0.5706874189364461
10024436844,2018-09,1,1,1.0
10024438600,2018-08,0,2,0.0
10024438600,2018-09,585,617,0.9481361426256077
10024440518,2018-08,2,2,1.0
10024440518,2018-09,50,60,0.8333333333333334
10024441559,2018-08,3,3,1.0
10024441559,2018-09,3550,3611,0.9831071725283855
10024442411,2018-09,1691,1813,0.9327082184225042
10024442549,2018-08,4,4,1.0
10024442549,2018-09,7,7,1.0
10024443050,2018-08,1,1,1.0
10024443050,2018-09,45,50,0.9
10024444634,2018-09,1,1,1.0
10024455718,2018-09,1,1,1.0
10024471808,2018-09,2,3,0.6666666666666666
10024475689,2018-08,3,3,1.0
10024475689,2018-09,234,261,0.896551724137931
10024485532,2018-09,671,756,0.8875661375661376
10024486217,2018-08,7848,11117,0.705945848700189
10024486217,2018-09,12244,19081,0.6416854462554373
10024486700,2018-09,10,11,0.9090909090909091
10024490521,2018-09,616,646,0.9535603715170279
10024493071,2018-09,2,2,1.0
10024495321,2018-08,6324,6853,0.9228075295491026
10024495321,2018-09,8420,8933,0.9425724840479123
10024495951,2018-08,0,4,0.0
10024495951,2018-09,395,418,0.9449760765550239
10024498081,2018-09,2,6,0.3333333333333333
10024498098,2018-09,5404,9137,0.5914413921418409
10024499021,2018-09,746,756,0.9867724867724867
10024500280,2018-08,0,1,0.0
10024500280,2018-09,468,1043,0.44870565675934804
10024500660,2018-08,2,2,1.0
10024500660,2018-09,6385,9934,0.6427420978457822
10024502301,2018-09,2,6,0.3333333333333333
10024510475,2018-09,377,379,0.9947229551451188
10024511358,2018-09,4,8,0.5
10024511824,2018-09,384,8078,0.047536518940331764
10024513061,2018-09,2,2,1.0
10024514323,2018-08,1,1,1.0
10024514323,2018-09,696,1137,0.6121372031662269
10024516029,2018-09,63,90,0.7
10024516138,2018-08,1,2,0.5
10024516138,2018-09,517,990,0.5222222222222223
10024516173,2018-09,280,668,0.41916167664670656
10024519444,2018-08,2,2,1.0
10024519444,2018-09,1482,1533,0.9667318982387475
10024521221,2018-09,7,13,0.5384615384615384
10024521731,2018-09,2,2,1.0
10024521878,2018-08,1,1,1.0
10024521878,2018-09,184,234,0.7863247863247863
10024531620,2018-09,4,4,1.0
10024534367,2018-09,2081,2128,0.9779135338345865
10024535071,2018-09,2,2,1.0
10024544720,2018-09,2,6,0.3333333333333333
10024545905,2018-09,33,69,0.4782608695652174
10024547357,2018-09,8,9,0.8888888888888888
10024547380,2018-09,4,4,1.0
10024547924,2018-09,57,80,0.7125
10024548814,2018-08,5,10,0.5
10024548814,2018-09,8767,8944,0.9802101967799642
10024550082,2018-08,1,1,1.0
10024550082,2018-09,56832,58303,0.9747697374063085
10024551420,2018-08,566,603,0.9386401326699834
10024551420,2018-09,2101,2193,0.958048335613315
10024552093,2018-09,356,542,0.6568265682656826
10024560457,2018-09,88,99,0.8888888888888888
10024563164,2018-09,2535,2751,0.9214830970556162
10024571886,2018-09,57,61,0.9344262295081968
10024581998,2018-09,327,392,0.8341836734693877
10024584298,2018-09,817,893,0.9148936170212766
10024585019,2018-09,1,1,1.0
10024586488,2018-09,1,1,1.0
10024586833,2018-09,32,37,0.8648648648648649
10024590948,2018-08,1,1,1.0
10024590948,2018-09,4392,4511,0.9736200399024606
10024596483,2018-09,101,106,0.9528301886792453
10024597140,2018-09,1881,1991,0.9447513812154696
10024597657,2018-09,299,334,0.8952095808383234
10024602164,2018-09,403,476,0.8466386554621849
10024603110,2018-09,9,13,0.6923076923076923
10024604173,2018-09,20,68,0.29411764705882354
10024604361,2018-09,2,2,1.0
10024605227,2018-09,728,758,0.9604221635883905
10024616033,2018-08,1,1,1.0
10024616033,2018-09,34890,35514,0.9824294644365602
10024616123,2018-09,22957,23462,0.9784758332622965
10024616628,2018-09,15,34,0.4411764705882353
10024616734,2018-09,480,488,0.9836065573770492
10024616838,2018-09,2,2,1.0
10024617133,2018-09,1,1,1.0
10024617203,2018-09,1,6,0.16666666666666666
10024619078,2018-09,1,1,1.0
10024619635,2018-09,52,54,0.9629629629629629
10024620557,2018-09,1,1,1.0
10024623326,2018-09,1,1,1.0
10024625195,2018-09,10,10,1.0
10024629438,2018-09,484,494,0.979757085020243
10024631728,2018-09,1,1,1.0
10024638055,2018-09,4,4,1.0
10024641718,2018-09,39636,40484,0.9790534532160854
10024643460,2018-09,1,1,1.0
10024644501,2018-09,1,6,0.16666666666666666
10024645055,2018-09,8174,8387,0.9746035531179206
10024649352,2018-09,5469,6120,0.8936274509803922
10024650494,2018-09,3677,7251,0.5071024686250173
10024651809,2018-09,589,1039,0.5668912415784408
10024654779,2018-09,2,6,0.3333333333333333
10024656677,2018-09,196,264,0.7424242424242424
10024667413,2018-09,50,55,0.9090909090909091
10024670668,2018-09,3,4,0.75
10024671413,2018-09,197,227,0.8678414096916299
10024671761,2018-09,2703,4912,0.550285016286645
10024672022,2018-09,2,3,0.6666666666666666
10024672341,2018-09,1,1,1.0
10024676812,2018-09,2,2,1.0
10024678248,2018-09,2,2,1.0
10024678563,2018-09,1,1,1.0
10024679882,2018-09,39,50,0.78
10024688073,2018-09,695,716,0.9706703910614525
10024689124,2018-09,258,294,0.8775510204081632
10024690201,2018-09,2586,2688,0.9620535714285714
10024691222,2018-09,107,122,0.8770491803278688
10024691603,2018-09,104,108,0.9629629629629629
10024692312,2018-09,70,75,0.9333333333333333
10024693355,2018-09,3,3,1.0
10024695511,2018-09,12,12,1.0
10024699062,2018-09,441,568,0.7764084507042254
10024699848,2018-09,34,113,0.3008849557522124
10024702645,2018-09,2,3,0.6666666666666666
10024738373,2018-09,30,39,0.7692307692307693
10024741247,2018-09,1290,1703,0.7574867880211391
