no_mec,month,IDCARD,amt_1st
10023237184,2018-09,50,906.3481132075472
10023247026,2018-08,16,258.1443333333335
10023247026,2018-09,14086,1333.6681162352613
10023249503,2018-08,791,1145.6565900846433
10023249503,2018-09,972,1144.8897928994083
10023253123,2018-08,1,800.0
10023253123,2018-09,326,895.3230930930921
10023257120,2018-07,16,617.43625
10023257120,2018-08,9,1305.3955555555556
10023257120,2018-09,6,626.68
10023261892,2018-09,1,900.0
10023263926,2018-07,47,804.1632653061224
10023263926,2018-08,413,877.8752688172043
10023263926,2018-09,486,1046.2091743119265
10023264946,2018-09,1,1006.58
10023267190,2018-07,4345,1102.3557007908485
10023267190,2018-08,25180,1323.3603753692344
10023267190,2018-09,21642,1564.771910352188
10023267469,2018-07,17,1025.2947058823531
10023267469,2018-08,7797,884.2226885569683
10023267469,2018-09,15606,1098.8898329472015
10023268111,2018-07,1917,694.7073828514457
10023268111,2018-08,5198,750.8917551385164
10023268111,2018-09,7354,862.4488216060685
10023287016,2018-08,1,600.0
10023287016,2018-09,17,1122.7355555555553
10023296806,2018-08,3446,221.83076590843658
10023296806,2018-09,2851,266.24265185699414
10023297408,2018-07,10566,1624.2045790385844
10023297408,2018-08,22087,1622.8206280548468
10023297408,2018-09,33395,1639.5485193692928
10023297718,2018-07,2095,502.7127752081406
10023297718,2018-08,2936,754.9437086092715
10023297718,2018-09,4119,890.9855175688509
10023298699,2018-07,2597,507.1030377427629
10023298699,2018-08,4225,612.929081280221
10023298699,2018-09,5367,1045.4200997641938
10023299914,2018-08,1,700.0
10023300185,2018-07,1693,532.0206759776536
10023300185,2018-08,3070,517.206020696143
10023300185,2018-09,5154,808.6233496793662
10023301299,2018-07,1270,568.9259677419356
10023301299,2018-08,2524,551.5194508009154
10023301299,2018-09,4640,990.6733361415332
10023301754,2018-07,173,501.81040229885065
10023301754,2018-08,408,470.3038277511962
10023301754,2018-09,409,1190.1927710843374
10023305165,2018-08,2,0.21
10023319893,2018-07,8,183.21099999999998
10023319893,2018-08,70,3490.031126760564
10023319893,2018-09,162,2875.6068518518514
10023321627,2018-07,988,5085.189000884173
10023321627,2018-08,3184,6005.604280303033
10023321627,2018-09,3030,5865.569296671489
10023333070,2018-07,636,1269.7516640502356
10023333070,2018-08,1688,1373.335598820059
10023333070,2018-09,5383,1291.9689587571665
10023333230,2018-07,11145,726.0028674426685
10023333230,2018-08,8711,761.0324350684932
10023333230,2018-09,8557,911.0589983324069
10023334265,2018-07,2,50.005
10023334265,2018-08,1,100.0
10023335664,2018-07,1,0.01
10023336661,2018-09,62,495.6875
10023337565,2018-08,5,0.01
10023337565,2018-09,1,0.03
10023338543,2018-07,2256,681.2626457789272
10023338543,2018-08,8763,1211.7796283378814
10023338543,2018-09,9957,1522.9364593301436
10023351414,2018-07,48,321.23354166666655
10023351414,2018-08,3832,1048.4907576152043
10023351414,2018-09,15510,1192.0826403661445
10023353385,2018-07,3,3.3333333333333335
10023353385,2018-08,137,869.970802919708
10023353385,2018-09,3393,1005.1537102473499
10023355167,2018-07,1,1.02
10023355295,2018-07,3,402.1366666666667
10023357233,2018-07,255,505.48124060150377
10023357233,2018-08,1874,552.0097786927432
10023357233,2018-09,1760,658.4096581660336
10023360784,2018-07,3,0.01
10023360784,2018-08,8,0.03125
10023360784,2018-09,3220,571.0091244239629
10023361546,2018-07,2,0.01
10023362565,2018-07,5,0.01
10023362565,2018-08,5,200.928
10023362981,2018-07,21,335.4654545454546
10023362981,2018-08,1194,423.78318219291015
10023362981,2018-09,1975,563.6856710393541
10023379923,2018-08,18,1293.3852631578945
10023379923,2018-09,25,1347.9883999999997
10023426238,2018-07,7,14795.0
10023426238,2018-08,22,15374.49590909091
10023426238,2018-09,5,17244.2
10023427729,2018-08,1,0.01
10023427729,2018-09,5533,1592.005204962254
10023430699,2018-08,1,10000.0
10023430699,2018-09,44,13595.374807692306
10023430903,2018-08,1,0.01
10023431013,2018-08,1,0.01
10023433490,2018-07,58,1531.9137931034484
10023433490,2018-08,46,1687.0652173913043
10023454848,2018-07,1,0.01
10023454848,2018-08,6,12717.577647058826
10023454848,2018-09,5,9669.649230769232
10023460772,2018-07,5,7.75
10023460772,2018-08,100,1428.13
10023460772,2018-09,64,1877.5846153846153
10023469651,2018-07,3928,972.3239371859297
10023469651,2018-08,8547,1140.378972617057
10023469651,2018-09,6214,1023.0864072030206
10023469980,2018-07,630,778.4716455696203
10023469980,2018-08,6318,1059.2037399400347
10023469980,2018-09,5357,1014.8550670640834
10023471229,2018-07,3280,758.2834415389239
10023471229,2018-08,6310,937.4663285432516
10023471229,2018-09,5395,873.6202573959552
10023471494,2018-08,25724,1102.44426774206
10023471494,2018-09,31971,1400.5119722692957
10023472465,2018-09,90,1622.0358695652174
10023474249,2018-09,1,340.4
10023478516,2018-07,2,6.0
10023478516,2018-08,7,1151.95
10023478516,2018-09,195,1306.408205128205
10023480192,2018-07,4,5180.0
10023480192,2018-08,230,565.0
10023480192,2018-09,113,586.6218487394958
10023486050,2018-07,2,603.68
10023486050,2018-08,761,1124.9163278272008
10023486050,2018-09,3769,1195.96111817025
10023488306,2018-07,4,475.0025
10023488306,2018-08,68,465.5633802816901
10023488306,2018-09,28,628.1428571428571
10023490551,2018-08,15526,1463.9466589846977
10023490551,2018-09,152092,1851.8637627541023
10023504985,2018-08,1,800.0
10023506111,2018-08,5,1933.8
10023506111,2018-09,21,6936.190476190476
10023506843,2018-08,76,708.12875
10023506843,2018-09,109,767.2018348623853
10023506986,2018-07,3,674.4466666666666
10023506986,2018-08,35,1327.2230555555557
10023506986,2018-09,2,0.855
10023535146,2018-08,12,85.04533333333332
10023535146,2018-09,93,890.521734693878
10023536617,2018-07,4,437.5025
10023536617,2018-08,3052,1374.855883977886
10023536617,2018-09,2541,1594.1151293260339
10023536863,2018-07,1,0.01
10023536863,2018-08,1,0.01
10023537376,2018-08,1721,264.1830357142857
10023537376,2018-09,13737,534.6960864247865
10023543766,2018-07,1,1.005
10023543766,2018-08,115,3407.4677966101704
10023543766,2018-09,334,3476.065352941182
10023576041,2018-08,205,888.4529326923077
10023576041,2018-09,647,1015.4439385065886
10023582987,2018-08,127,1117.9493076923077
10023582987,2018-09,374,1378.2946253229975
10023585820,2018-08,211,1732.1815639810404
10023585820,2018-09,574,1664.7840243902517
10023588060,2018-07,4,1.5
10023588060,2018-08,977,251.6761078998073
10023588060,2018-09,1343,229.36363636363637
10023588574,2018-08,2,0.32500000000000007
10023588574,2018-09,2,350.05
10023589281,2018-07,1,0.01
10023589281,2018-08,3374,1097.604127210496
10023589281,2018-09,9003,1406.286170322315
10023591022,2018-07,1,0.02
10023591022,2018-08,26,980.8465384615386
10023591022,2018-09,3273,1149.414909868622
10023602857,2018-08,4604,1003.7622152310694
10023602857,2018-09,5233,1095.878297101449
10023605468,2018-08,2,1000.005
10023605468,2018-09,1,0.01
10023628661,2018-07,1,0.01
10023628661,2018-08,4,0.01
10023628661,2018-09,7,129.76555555555558
10023629328,2018-08,877,163.35619589977227
10023629328,2018-09,2473,104.60146785281034
10023632561,2018-08,24,1183.406296296296
10023632561,2018-09,180,1877.8406914893617
10023634460,2018-07,1,875.0
10023634460,2018-08,10314,1373.4026571834993
10023634460,2018-09,17253,1389.3527153589785
10023634999,2018-08,106,1771.7455454545454
10023634999,2018-09,7990,883.7449442333619
10023636482,2018-07,1,1.0
10023636482,2018-08,1,100.0
10023644829,2018-08,3,0.01
10023644829,2018-09,4,2.0
10023645222,2018-09,1,0.01
10023646983,2018-09,1,0.01
10023653611,2018-08,51,1158.4154901960778
10023653611,2018-09,89,1332.6917391304335
10023662983,2018-09,2426,1177.6851851851852
10023663491,2018-08,223,1195.982142857143
10023663491,2018-09,5700,1209.771575911776
10023664216,2018-09,1,419.76
10023664496,2018-08,1,0.01
10023665891,2018-07,6,833.335
10023665891,2018-08,17599,797.3847884087214
10023671313,2018-08,16972,1558.3021467199621
10023671313,2018-09,37738,1744.5727553675138
10023672015,2018-09,2,1.01
10023674406,2018-08,3,2.0066666666666664
10023674406,2018-09,2,0.01
10023687008,2018-09,123,1066.7398399999981
10023711711,2018-08,41316,1164.425797965384
10023711711,2018-09,10223,1616.4818369924228
10023713168,2018-08,2,150.005
10023714202,2018-08,69422,1123.3301098540567
10023714202,2018-09,79142,1182.8337805436456
10023714984,2018-08,1,0.015
10023714984,2018-09,1120,352.3141732979664
10023716948,2018-08,609,732.4984800000004
10023716948,2018-09,807,758.9703614457819
10023721726,2018-08,1,0.1
10023721726,2018-09,1,1000.0
10023724002,2018-07,1,0.01
10023724002,2018-08,2105,2790.142907801431
10023724002,2018-09,17185,2304.022884737684
10023727659,2018-08,104,1074.1744036697248
10023727659,2018-09,216,1102.914798206278
10023728873,2018-08,640,833.117728531856
10023728873,2018-09,882,927.105527638191
10023736809,2018-08,3,334.0
10023736809,2018-09,15,826.7058823529412
10023754525,2018-07,2,750.5
10023754525,2018-08,1386,1571.854674796748
10023754525,2018-09,3869,1647.6119402985075
10023754922,2018-08,3433,68.73122253521127
10023754922,2018-09,2616,83.45965517241382
10023758798,2018-08,3,21.673333333333332
10023758798,2018-09,432,771.9278009259273
10023766842,2018-09,524,362.64400742115026
10023776742,2018-09,3,1.05
10023777006,2018-08,284,1504.1811846689895
10023777006,2018-09,6720,1580.8640146706164
10023783600,2018-09,129,735.2789922480621
10023784631,2018-08,5,411.032
10023784631,2018-09,91,597.8210526315789
10023791431,2018-08,480,1008.9534024896262
10023791431,2018-09,598,1407.06210702341
10023794822,2018-08,1330,1545.7366522366522
10023794822,2018-09,5435,1614.0167039779576
10023797211,2018-08,215,951.7493953488372
10023797211,2018-09,797,1007.8670012547052
10023837326,2018-08,2,400.4
10023837326,2018-09,71,831.6216216216217
10023838923,2018-08,6509,200.94473580321895
10023838923,2018-09,12769,510.64223964914885
10023840831,2018-08,170,1246.505376344086
10023840831,2018-09,262,1286.0627177700349
10023841942,2018-08,1,0.01
10023841942,2018-09,96,442.71844660194176
10023843102,2018-08,420,1796.284061032864
10023843102,2018-09,2727,1500.487153652391
10023848428,2018-08,169,424.491935483871
10023848428,2018-09,289,423.05847953216374
10023850333,2018-08,282,1548.136245614035
10023850333,2018-09,1430,1663.7442759094026
10023850661,2018-08,1554,1099.1662546353523
10023850661,2018-09,3685,1457.8991172761664
10023866673,2018-08,2645,1213.8445538348083
10023866673,2018-09,4900,1390.651369383388
10023868675,2018-08,2,1.03
10023869954,2018-08,1,100.0
10023869954,2018-09,70,1004.2857142857143
10023870299,2018-08,5334,1359.4440042979936
10023870299,2018-09,3603,1355.4891070509516
10023874961,2018-09,2,0.01
10023874996,2018-08,2,1.075
10023874996,2018-09,21,1021.4285714285714
10023878071,2018-08,9457,1147.0456164660666
10023878071,2018-09,1713,1117.193080357143
10023881264,2018-08,51,1472.078431372549
10023881264,2018-09,2585,1594.162152401589
10023885904,2018-08,49,812.2451020408164
10023885904,2018-09,541,1115.6911948529412
10023890820,2018-08,504,950.5755919854281
10023890820,2018-09,701,776.5416666666666
10023923135,2018-08,867,605.5701571268238
10023923135,2018-09,2658,950.1775018261504
10023933195,2018-08,15,1262.5
10023933195,2018-09,291,1313.4640410958905
10023938668,2018-09,159,1525.8454545454545
10023940273,2018-08,2,0.2
10023940273,2018-09,66,699.270588235294
10023941053,2018-08,4,0.01
10023941053,2018-09,1,0.01
10023941538,2018-08,222,517.9317269076305
10023941538,2018-09,513,521.3196581196581
10023942605,2018-08,5650,1611.1230054366292
10023942605,2018-09,9445,1397.917457212714
10023946406,2018-08,1,100.0
10023946510,2018-08,166,1499.2848502993982
10023946510,2018-09,558,1530.7979322034028
10023948063,2018-08,7,363.91999999999996
10023948063,2018-09,9,581.455
10023948891,2018-09,2,0.01
10023955579,2018-08,359,1115.286876712322
10023955579,2018-09,2762,1165.1904080920465
10023960175,2018-08,10007,1074.627318496538
10023960175,2018-09,26077,1453.951712671813
10023960224,2018-08,2,2.02
10023960224,2018-09,131,1063.969465648855
10023960334,2018-08,1,700.0
10023960334,2018-09,46,1010.204081632653
10023995077,2018-08,16,129.88588235294117
10023995077,2018-09,186,176.72937499999998
10024002071,2018-08,6812,1511.5480114470206
10024002071,2018-09,29086,1699.355041164213
10024024354,2018-08,4235,1431.166686760954
10024024354,2018-09,6862,1490.0755721036808
10024025739,2018-09,1,100.0
10024029703,2018-09,91,1589.3239361702126
10024030489,2018-08,378,680.2356020942408
10024030489,2018-09,707,742.1379310344828
10024030503,2018-08,4246,1951.5066892523278
10024030503,2018-09,57263,1894.9265764450686
10024035908,2018-08,4675,1014.3424598930482
10024035908,2018-09,22933,1476.5722646509405
10024038940,2018-08,2,502.5
10024038940,2018-09,87,501.79055555555556
10024040203,2018-08,4,517.625
10024040203,2018-09,155,625.3205128205128
10024040724,2018-08,2,500.035
10024040724,2018-09,19,437.89473684210526
10024041026,2018-09,1,0.01
10024041514,2018-08,2,149.505
10024041514,2018-09,13648,472.8350681418523
10024041518,2018-08,8,0.16444444444444445
10024041518,2018-09,121,11855.306692913386
10024041587,2018-09,2,410.19
10024042233,2018-08,1,1.0
10024042233,2018-09,2,26.0
10024043198,2018-08,215038,779.3915166775037
10024043198,2018-09,246759,802.6440962842908
10024045124,2018-08,221,1803.479324324323
10024045124,2018-09,557,1038.205906642722
10024070832,2018-08,2,40.005
10024070832,2018-09,1093,879.9543378995434
10024075596,2018-08,6,241.91166666666663
10024075596,2018-09,1225,1221.640353982314
10024077313,2018-08,3,5.25
10024077313,2018-09,578,701.2678200692043
10024099102,2018-09,1,800.0
10024104055,2018-09,9,958.6611111111112
10024115796,2018-09,1,1000.0
10024154894,2018-09,252,900.0001562500001
10024156227,2018-08,666,721.6941829085457
10024156227,2018-09,1721,727.579802669762
10024156540,2018-08,1,0.01
10024157765,2018-08,93,1582.908163265306
10024157765,2018-09,331,1190.149863760218
10024159694,2018-08,188,1323.612765957447
10024159694,2018-09,4,0.01
10024163903,2018-08,2609,1059.8081264108353
10024163903,2018-09,4485,1244.4021403580984
10024164555,2018-08,4,234.0
10024164555,2018-09,275,117.65454545454546
10024164958,2018-09,6,947.1483333333334
10024176588,2018-09,2,355.25
10024185814,2018-09,12,11.6
10024186679,2018-08,155,888.4937179487181
10024186679,2018-09,1157,917.969696969697
10024189574,2018-08,1,0.17
10024189574,2018-09,116,1566.4001680672266
10024192836,2018-08,679,1499.563294117647
10024192836,2018-09,24747,1646.237460202605
10024194318,2018-08,2372,1509.939839797639
10024194318,2018-09,23486,1667.3287950531533
10024241530,2018-08,39,741.1538461538462
10024241530,2018-09,691,725.5602836879433
10024243437,2018-08,2,407.6666666666667
10024243437,2018-09,118,650.8403361344538
10024245818,2018-08,3,5.003333333333333
10024245818,2018-09,34,4645.696
10024248486,2018-08,3,2.3333333333333335
10024266230,2018-08,15,244.1
10024266230,2018-09,322,1034.9759759759759
10024274465,2018-09,2,4.0
10024277512,2018-09,42,997.0930232558139
10024279379,2018-08,1,1.0
10024294826,2018-08,1,1.14
10024295615,2018-08,5,3.056
10024295615,2018-09,176,7882.036420454548
10024295979,2018-08,4,0.015000000000000001
10024295979,2018-09,4786,694.6043111470767
10024301548,2018-08,2,1075.0
10024301548,2018-09,37,1023.4512195121952
10024303761,2018-09,1726,831.5846751804553
10024308362,2018-08,7,0.060000000000000005
10024308362,2018-09,10,967.2727272727273
10024318429,2018-08,572,633.2956293706293
10024318429,2018-09,1689,691.7109929078014
10024319053,2018-09,5,509.60571428571427
10024319845,2018-08,11190,1922.2314787430673
10024319845,2018-09,7411,2599.6092280226535
10024323741,2018-08,1,1500.0
10024323741,2018-09,487,1553.36291913215
10024326261,2018-08,4,0.011666666666666665
10024326261,2018-09,1,793.33
10024327860,2018-08,2,0.01
10024331130,2018-08,2,600.0
10024331130,2018-09,501,1539.8355555555595
10024369384,2018-08,152,528.4416233766234
10024369384,2018-09,6778,575.6354584428157
10024369482,2018-08,1,0.01
10024369482,2018-09,1181,857.586136939983
10024369974,2018-09,11,994.3781818181819
10024371354,2018-09,5,0.01
10024373333,2018-08,14904,1349.3199771585198
10024373333,2018-09,42362,1829.1337755908971
10024373382,2018-08,4,206.17800000000003
10024373382,2018-09,145,1123.1092413793108
10024378857,2018-08,191,182.29764102564104
10024378857,2018-09,10690,173.212601033401
10024379673,2018-08,25,1378.9615384615386
10024379673,2018-09,18186,1676.9514096964404
10024380046,2018-08,2,0.01
10024380125,2018-09,1225,1280.1131639722864
10024384649,2018-09,2,334.0
10024388907,2018-08,27,7924.6033333333335
10024388907,2018-09,226,1423.1153846153845
10024390012,2018-09,10,5.302
10024393357,2018-09,1,0.01
10024394601,2018-08,1681,1200.259650887574
10024394601,2018-09,27706,1471.6627003799852
10024394724,2018-08,3,1533.3333333333333
10024394724,2018-09,727,743.2392156862745
10024396095,2018-09,709,1318.0536389280678
10024396132,2018-08,4,1269.2
10024396132,2018-09,372,662.9019607843137
10024402222,2018-08,2,0.01
10024402222,2018-09,7,0.01
10024403042,2018-08,51,823.0961538461538
10024403042,2018-09,938,834.1543026706231
10024404246,2018-08,382,143.4912239583335
10024404246,2018-09,1013,142.85593749999987
10024410181,2018-09,96,1451.8556701030927
10024410602,2018-09,44,1302.232727272728
10024410984,2018-08,3,2.0
10024410984,2018-09,326,995.583636363636
10024411709,2018-09,9,1296.4389999999999
10024412372,2018-09,29738,1688.2281030676456
10024412536,2018-09,729,1769.769191780822
10024412859,2018-08,7,927.8000000000001
10024412859,2018-09,2417,1474.1583584521386
10024419511,2018-08,910,863.0861504907307
10024419511,2018-09,11355,1317.4946309186216
10024422108,2018-08,1,0.12
10024422108,2018-09,12625,1602.7302312731865
10024424716,2018-08,58,1479.1271186440679
10024424716,2018-09,1748,1590.7834479111582
10024424791,2018-08,3,10.0
10024425210,2018-08,12029,1160.616152954802
10024425210,2018-09,3,1546.7475000000002
10024425252,2018-09,11356,2625.4931544377996
10024427819,2018-08,3,0.10000000000000002
10024427819,2018-09,599,1213.2453642384105
10024427843,2018-08,33,868.2424242424242
10024427843,2018-09,2341,1261.3816631130064
10024436844,2018-09,1,900.0
10024438600,2018-08,2,1250.0
10024438600,2018-09,586,1129.679092382496
10024440518,2018-08,2,491.67
10024440518,2018-09,59,1101.6721666666665
10024441559,2018-08,3,1100.0
10024441559,2018-09,3457,1629.1425297536673
10024442411,2018-09,1754,632.3634914506343
10024442549,2018-08,4,955.125
10024442549,2018-09,6,890.125
10024443050,2018-08,1,0.01
10024443050,2018-09,51,574.9617647058826
10024444634,2018-09,1,800.0
10024455718,2018-09,1,800.0
10024471808,2018-09,2,0.34
10024475689,2018-08,3,333.34
10024475689,2018-09,262,528.428282442748
10024485532,2018-09,723,553.3268518518519
10024486217,2018-08,11168,634.7453456303724
10024486217,2018-09,20422,832.707700571317
10024486700,2018-09,11,731.7200000000001
10024490521,2018-09,584,808.9814241486068
10024493071,2018-09,2,215.0
10024495321,2018-08,6862,1811.417666570522
10024495321,2018-09,13573,1814.4759314096825
10024495951,2018-08,4,1150.25
10024495951,2018-09,402,1330.4761904761904
10024498081,2018-09,5,2982.5049999999997
10024498098,2018-09,9137,502.8295950530809
10024499021,2018-09,717,1534.5847354497373
10024500280,2018-08,1,1000.0
10024500280,2018-09,1019,1020.383141762452
10024500660,2018-08,2,4.0
10024500660,2018-09,9801,1383.9792631367022
10024502301,2018-09,3,18.338333333333335
10024510475,2018-09,366,1014.8414511873398
10024511358,2018-09,7,0.7062500000000002
10024511824,2018-09,8071,1546.0480329289428
10024513061,2018-09,2,0.07500000000000001
10024514323,2018-08,1,150.0
10024514323,2018-09,1119,749.1609498680739
10024516029,2018-09,90,624.2222222222222
10024516138,2018-08,2,0.01
10024516138,2018-09,990,1023.7739757820384
10024516173,2018-09,668,1276.0137724550898
10024519444,2018-08,2,0.01
10024519444,2018-09,1535,1020.6166254071661
10024521221,2018-09,9,308.4692307692308
10024521731,2018-09,2,2.0
10024521878,2018-08,1,0.1
10024521878,2018-09,235,1132.0217021276594
10024531620,2018-09,4,750.0025
10024534367,2018-09,1864,882.8033364661654
10024535071,2018-09,2,650.165
10024544720,2018-09,5,3247.0
10024545905,2018-09,69,1326.7021739130437
10024547357,2018-09,8,853.3333333333334
10024547380,2018-09,3,375.0
10024547924,2018-09,76,1188.8294999999998
10024548814,2018-08,9,1225.0
10024548814,2018-09,8446,1538.5172644988268
10024550082,2018-08,1,0.01
10024550082,2018-09,54640,1859.8599729001937
10024551420,2018-08,612,1203.7649265905382
10024551420,2018-09,2439,1307.1165027110767
10024552093,2018-09,540,1293.9760516605165
10024560457,2018-09,94,218.30353535353538
10024563164,2018-09,2629,1965.3020283533262
10024571886,2018-09,58,901.6403278688525
10024581998,2018-09,387,684.9490051020408
10024584298,2018-09,872,1111.010078387458
10024585019,2018-09,1,16.0
10024586488,2018-09,1,800.0
10024586833,2018-09,29,1545.837837837838
10024590948,2018-08,1,0.01
10024590948,2018-09,4357,723.0851085992907
10024596483,2018-09,106,1271.9858490566037
10024597140,2018-09,1969,150.00376695128077
10024597657,2018-09,321,655.9973053892215
10024602164,2018-09,471,848.2892857142857
10024603110,2018-09,13,3364.0592307692305
10024604173,2018-09,67,1511.1764705882354
10024604361,2018-09,2,650.165
10024605227,2018-09,733,1541.0540897097626
10024616033,2018-08,1,1.4
10024616033,2018-09,33483,1849.7608413109583
10024616123,2018-09,22213,1565.370514448896
10024616628,2018-09,33,811.7882352941176
10024616734,2018-09,481,300.2680532786885
10024616838,2018-09,2,404.0
10024617133,2018-09,1,2.0
10024617203,2018-09,6,335.14500000000004
10024619078,2018-09,1,500.0
10024619635,2018-09,53,990.7407407407408
10024620557,2018-09,1,0.01
10024623326,2018-09,1,800.0
10024625195,2018-09,7,1.306
10024629438,2018-09,480,1343.3072267206483
10024631728,2018-09,1,1000.0
10024638055,2018-09,4,20497.1775
10024641718,2018-09,37608,1587.490960132398
10024643460,2018-09,1,0.01
10024644501,2018-09,6,751.7450000000002
10024645055,2018-09,8178,1490.119949922499
10024649352,2018-09,5928,1433.1839869281046
10024650494,2018-09,7164,1539.6712687905115
10024651809,2018-09,1037,1514.3392877767085
10024654779,2018-09,4,369.685
10024656677,2018-09,262,668.0988257575748
10024667413,2018-09,52,997.1090909090909
10024670668,2018-09,4,502.34499999999997
10024671413,2018-09,218,1008.8105726872246
10024671761,2018-09,4912,1502.4635586319218
10024672022,2018-09,3,0.8066666666666666
10024672341,2018-09,1,800.0
10024676812,2018-09,2,850.0
10024678248,2018-09,2,5175.0
10024678563,2018-09,1,900.0
10024679882,2018-09,50,1448.95
10024688073,2018-09,701,1519.7667597765362
10024689124,2018-09,278,1218.2530612244902
10024690201,2018-09,2625,1566.2682291666667
10024691222,2018-09,122,700.7229508196721
10024691603,2018-09,105,1576.5564814814816
10024692312,2018-09,70,998.9883999999997
10024693355,2018-09,3,3.67
10024695511,2018-09,11,1525.0
10024699062,2018-09,558,1009.2399999999933
10024699848,2018-09,109,476.6991150442478
10024702645,2018-09,3,60.080000000000005
10024738373,2018-09,38,695.0312820512821
10024741247,2018-09,1702,58.2701350557839
10024745124,2018-09,570,1339.8010291595197
10024746853,2018-09,278,1494.4343525179856
10024748465,2018-09,2,902.3
10024750548,2018-09,1,1000.0
10024750809,2018-09,1,0.1
10024750862,2018-09,3,3810.67
10024761235,2018-09,2,100.5
10024764675,2018-09,1,100.0
10024767710,2018-09,333,613.1099099099099
10024769444,2018-09,2,1000.0
10024770859,2018-09,1,0.01
10024788622,2018-09,39,1295.974358974359
10024789268,2018-09,2,640.0
10024812503,2018-09,1,0.01
10024816900,2018-09,4,0.2214285714285714
10024818646,2018-09,381,1916.1198966408267
10024822050,2018-09,6,1166.6666666666667
10024823720,2018-09,2,1.5
10024854264,2018-09,8,1225.5844444444444
10024861122,2018-09,1,2038.4
10024994522,2018-09,339,989.5294117647059
10024999140,2018-09,1,0.01
10025002553,2018-09,1,10.0
10025004983,2018-09,10095,1248.8071070234198
10025004998,2018-09,1220,945.3333090024323
10025005425,2018-09,2,352.5
10025005641,2018-09,3050,1101.2318885245954
10025008882,2018-09,378,1506.1848958333333
10025058916,2018-09,354,1108.6417260273975
10025065974,2018-09,15,1320.0
10025073228,2018-09,944,1057.1149542217702
10025073381,2018-09,1,0.01
10025086964,2018-09,28,1982.1785714285713
10025087396,2018-09,4,637.75
10025090109,2018-09,1,450.0
10025090788,2018-09,1,0.01
10025091609,2018-09,1,0.01
10025092211,2018-09,6480,1029.1875468867217
10025093867,2018-09,2,0.01
10025095505,2018-09,7,875.25
10025097411,2018-09,3,1.81
10025097532,2018-09,3035,1003.5491042345277
10025097874,2018-09,2900,758.6792703150912
10025100796,2018-09,1,0.01
10025101114,2018-09,5,550.0
10025101201,2018-09,2,0.01
10025101910,2018-09,18,58026.03388888889
10025103708,2018-09,1,10.0
10025104166,2018-09,10709,732.1245999999828
10025104425,2018-09,111,1156.8818750000005
10025105474,2018-09,10,706.4545454545455
10025112947,2018-09,1,0.05
10025113993,2018-09,254,998.838988764045
10025116412,2018-09,5,811.238
10025117118,2018-09,598,1087.5911500000004
10025118132,2018-09,5,1.0
10025118168,2018-09,3,420.00666666666666
10025118185,2018-09,3,666.7366666666667
10025119437,2018-09,994,1566.3922549019608
10025122226,2018-09,4,1.25
10025134731,2018-09,12176,151.411383869908
10025137918,2018-09,2,2.505
10025138888,2018-09,40,4635.2
10025142862,2018-09,87,1145.5709090909086
10025143049,2018-09,4,376.265
10025146139,2018-09,3,333.43333333333334
10025146560,2018-09,11,4.811764705882354
10025149556,2018-09,14,137.0
10025154290,2018-09,2,500.125
10025155141,2018-09,5,1.2
10025155819,2018-09,1,0.01
10025161302,2018-09,1,10.0
10025181554,2018-09,5,1800.0
10025188717,2018-09,4180,1627.3766887888125
10025191500,2018-09,78,250.0
10025214996,2018-09,1,0.14
10025217138,2018-09,5,100.00399999999999
10025224652,2018-09,4,0.565
10025230593,2018-09,1,0.1
10025245925,2018-09,260,2500.1015769230776
10025256175,2018-09,2,6.0
10025256316,2018-09,2,5.0
10025256460,2018-09,2,1499.5
10025263458,2018-09,1,0.02
10025284328,2018-09,1,1.0
10025317999,2018-09,19,1228.4273684210523
